P1	P2	P4	P6	P7	P3	P5	P8	P9	P10	TOTAL	gender	age	source	country
1	2	2	1	2	1	1	0	1	1	12	1	16	1	GB
3	3	3	2	2	3	2	2	2	3	25	2	51	1	US
2	3	2	2	2	2	1	1	3	2	20	1	22	3	GB
2	3	2	1	1	2	1	0	0	2	14	1	19	1	CH
1	1	1	0	0	1	1	1	0	0	6	2	17	1	GB
1	2	2	1	1	0	1	0	0	0	8	2	41	1	US
2	2	2	0	0	1	2	1	0	0	10	1	19	1	GB
2	2	2	1	1	2	1	1	1	1	14	2	21	1	US
2	2	2	2	2	2	2	1	2	2	19	2	39	1	US
1	2	1	1	1	1	1	1	0	0	9	1	22	2	GB
1	2	2	1	2	3	0	1	1	1	14	2	18	1	US
2	2	1	1	1	0	2	2	1	0	12	2	18	1	GB
2	2	3	1	0	3	2	1	1	1	16	2	18	1	GB
1	2	1	1	0	1	1	1	1	1	10	2	25	1	GB
3	3	0	3	3	3	3	3	3	3	27	0	0	1	US
2	2	1	1	1	0	0	1	0	0	8	2	24	3	GB
3	3	2	2	1	3	3	3	2	3	25	1	24	1	GB
2	1	1	0	0	0	0	0	0	0	4	2	19	1	BR
0	2	1	0	0	3	1	0	0	0	7	2	26	2	BR
1	2	1	1	0	0	1	1	0	0	7	1	31	3	CA
2	2	2	2	3	2	2	2	2	2	21	2	17	1	HK
1	2	2	0	1	1	1	2	2	2	14	2	15	2	AU
3	3	2	1	1	2	2	2	3	3	22	2	17	1	CA
1	0	1	0	0	0	1	1	0	0	4	2	17	3	HK
1	2	1	0	0	1	1	0	0	0	6	0	16	1	US
2	1	2	2	1	2	1	2	1	1	15	2	18	1	GB
2	2	1	1	2	2	1	2	1	2	16	2	16	1	US
2	2	2	1	1	2	3	1	1	2	17	2	22	1	US
2	3	2	2	3	3	3	1	1	2	22	1	17	1	US
3	3	2	2	2	2	2	1	1	2	20	2	48	3	US
3	3	3	3	3	3	0	2	2	2	24	2	33	1	US
3	3	2	2	2	2	2	1	1	1	19	2	18	1	US
3	2	2	0	0	1	1	1	1	1	12	1	49	2	CA
2	3	3	2	1	1	1	2	1	2	18	1	24	3	AU
2	2	2	3	2	3	1	3	2	3	23	2	63	2	ZA
2	2	2	1	1	1	2	0	0	0	11	2	20	1	US
3	3	2	2	2	2	2	2	3	3	24	3	44	1	US
0	1	0	0	1	0	0	1	0	0	3	3	17	3	US
2	3	3	2	2	1	3	1	1	2	20	1	23	1	US
2	2	3	3	3	3	2	1	3	3	25	2	24	1	IN
2	3	2	3	3	3	2	2	3	3	26	2	23	1	IN
2	2	2	1	1	1	1	0	1	1	12	1	20	1	GB
2	3	3	1	1	0	1	0	0	0	11	2	58	1	CA
2	2	1	1	1	1	0	0	0	0	8	1	50	3	US
3	3	3	2	2	2	1	1	1	1	19	2	25	1	IN
3	2	2	1	2	2	2	1	1	1	17	2	18	1	PH
1	2	1	1	1	2	1	1	1	1	12	2	44	2	CA
2	2	2	1	0	1	1	1	0	0	10	2	25	1	GB
2	1	2	1	1	1	1	0	1	1	11	2	38	3	GB
2	2	1	1	2	1	1	2	1	1	14	2	18	1	AU
2	3	2	1	1	3	3	1	1	1	18	1	60	1	HU
2	2	1	1	1	2	1	0	0	2	12	2	17	1	US
1	2	2	1	1	1	1	1	0	0	10	2	20	1	US
3	2	3	2	2	3	3	3	3	3	27	1	24	1	US
2	2	2	2	2	2	3	1	1	1	18	2	16	1	CA
2	3	2	2	3	2	2	2	3	3	24	1	15	1	CA
1	2	2	1	1	1	1	1	2	3	15	2	30	1	US
3	2	2	2	2	2	1	2	1	1	18	2	20	1	US
1	1	2	1	0	0	1	1	1	0	8	2	52	3	GB
2	2	2	2	2	2	1	1	1	2	17	2	17	1	NZ
3	2	2	2	2	2	2	2	2	2	21	2	33	3	US
3	2	2	2	2	2	2	2	1	1	19	2	17	1	NZ
1	2	1	1	1	1	0	1	0	1	9	1	21	1	US
3	3	2	2	2	3	3	1	3	3	25	1	69	1	US
2	1	2	0	1	1	1	1	1	0	10	2	17	1	IN
3	3	3	3	3	3	3	3	3	3	30	1	28	1	KR
1	2	1	1	2	0	2	1	0	0	10	2	15	1	GB
2	2	2	1	1	1	2	1	1	2	15	2	45	1	IL
1	2	2	2	2	2	2	1	1	2	17	2	25	1	AU
1	1	1	1	1	1	2	0	2	1	11	2	31	1	AU
2	2	2	1	1	1	1	1	1	1	13	1	42	1	GB
3	3	1	2	2	2	3	2	1	1	20	1	21	1	AU
2	2	1	2	2	2	2	2	2	2	19	2	21	2	GB
3	2	2	2	2	2	2	2	2	2	21	2	16	1	TR
2	2	2	0	0	0	2	1	0	0	9	1	22	1	IN
3	2	3	1	1	2	1	2	2	3	20	1	25	1	GB
1	2	0	1	1	1	0	1	0	0	7	2	17	1	GB
2	2	2	2	1	2	2	1	1	1	16	2	74	1	GB
2	2	1	2	0	0	0	0	0	1	8	1	26	3	MY
0	1	3	1	0	0	0	1	0	0	6	2	16	1	US
1	1	2	2	2	2	1	1	1	1	14	2	12	1	US
2	2	2	1	1	2	1	2	1	1	15	2	56	1	US
3	3	2	2	2	1	3	3	1	2	22	0	23	1	IE
2	2	2	1	1	3	2	1	1	1	16	1	46	1	CA
3	3	3	0	0	0	1	0	0	1	11	2	18	1	TR
2	2	2	2	1	1	1	0	0	0	11	2	26	2	MY
3	3	3	3	3	3	3	3	3	3	30	1	14	1	GB
2	2	2	2	1	1	1	1	1	1	14	2	23	1	US
2	2	2	1	1	2	1	2	1	1	15	1	21	1	US
1	1	1	0	1	1	0	1	1	1	8	2	20	1	ES
1	2	3	1	1	1	1	0	0	0	10	2	14	1	US
3	3	3	2	2	2	3	2	1	0	21	0	31	1	GB
0	0	1	0	0	0	0	0	0	0	1	2	14	1	US
2	2	2	3	2	2	1	3	1	2	20	1	15	1	GB
2	2	1	1	1	2	2	1	0	0	12	2	38	1	GB
3	3	3	3	3	3	3	3	3	3	30	2	19	1	US
3	3	0	3	3	2	3	1	2	2	22	2	22	2	US
2	2	2	2	2	2	1	2	1	2	18	2	20	1	GB
1	1	0	1	0	1	1	1	1	0	7	2	18	1	SE
3	3	3	3	3	3	3	3	3	3	30	1	16	1	US
1	1	1	0	0	3	3	0	0	0	9	2	43	1	GB
2	2	1	2	1	1	1	1	1	1	13	2	17	1	NZ
2	2	2	2	1	2	1	1	2	1	16	2	13	1	ID
1	2	1	1	1	1	3	0	0	0	10	2	48	1	US
2	3	1	3	2	3	3	3	1	2	23	1	18	1	GB
2	1	2	1	1	0	2	0	0	0	9	2	22	1	TR
2	2	2	2	2	2	2	0	1	1	16	2	16	1	US
1	1	1	0	0	0	0	0	0	0	3	2	28	1	GB
1	1	2	1	1	1	1	2	1	1	12	1	23	1	GB
3	3	3	3	2	3	3	3	2	2	27	2	50	1	GB
1	2	1	0	0	1	2	0	0	0	7	2	27	2	GB
2	2	2	1	1	0	0	0	0	0	8	2	27	1	CA
2	2	2	1	0	2	1	1	1	1	13	2	14	1	GB
1	2	1	0	1	2	1	0	0	0	8	2	15	1	US
2	2	2	1	1	1	2	1	0	1	13	2	20	1	GB
2	2	2	1	1	0	0	2	1	1	12	2	31	1	GB
3	3	3	3	3	3	3	3	2	3	29	1	28	1	AU
1	2	2	1	0	3	0	0	1	0	10	2	14	1	US
1	1	2	0	1	1	0	0	1	1	8	2	19	1	GB
2	2	2	2	2	2	2	1	0	0	15	2	14	1	US
2	1	1	1	0	0	2	0	1	1	9	2	16	1	US
2	3	2	0	1	0	0	1	0	0	9	1	16	3	US
1	2	1	0	0	0	0	1	0	0	5	2	15	1	US
1	1	1	1	0	1	1	2	1	1	10	2	15	1	US
3	3	2	2	2	3	3	2	2	3	25	1	29	1	KE
3	3	3	2	2	3	3	3	2	2	26	1	15	1	US
2	3	2	3	0	3	3	3	3	3	25	1	16	1	US
3	3	2	2	1	2	2	2	2	2	21	1	13	1	US
2	2	1	2	1	1	0	2	1	2	14	2	31	3	US
2	2	2	2	1	1	1	0	1	3	15	2	18	1	US
0	1	0	1	0	0	0	1	0	0	3	2	17	1	US
2	2	2	1	1	2	1	2	2	3	18	2	25	1	PK
2	2	1	1	1	2	1	0	0	0	10	2	17	1	US
3	2	2	2	1	2	1	2	2	2	19	1	23	1	IN
3	2	2	2	2	2	1	2	3	0	19	2	23	2	PK
1	1	1	1	0	1	0	0	0	0	5	2	17	1	CA
1	2	1	0	1	1	0	1	0	1	8	2	18	1	US
0	0	2	3	3	0	3	1	3	3	18	1	55	2	CA
3	3	3	3	3	3	3	3	3	3	30	1	45	2	CA
2	2	1	1	0	0	0	1	0	1	8	1	17	1	CN
2	2	2	2	2	2	2	1	2	1	18	2	25	1	US
1	2	2	2	1	1	0	1	1	1	12	2	20	3	US
2	2	2	2	2	1	1	1	1	1	15	2	26	1	ID
2	0	3	0	0	1	1	1	3	3	14	0	0	1	CA
2	3	3	1	0	1	3	0	1	0	14	2	38	1	US
2	2	2	1	0	1	0	1	0	0	9	1	53	1	US
2	2	2	2	2	3	2	1	1	1	18	2	17	1	US
2	3	2	1	1	1	2	0	0	0	12	2	17	3	AU
3	2	2	2	2	2	1	2	2	2	20	1	16	3	NZ
2	2	2	2	2	2	2	2	1	2	19	2	15	1	GB
2	2	2	1	2	1	2	1	1	1	15	1	42	1	AE
3	2	2	1	1	1	1	1	0	1	13	2	40	1	GB
2	3	0	2	2	3	3	2	3	3	23	2	53	2	US
0	1	1	1	0	3	3	1	0	0	10	2	18	1	NZ
2	3	1	2	1	2	2	3	1	2	19	1	21	3	US
2	2	2	1	1	1	1	0	3	3	16	1	27	1	US
3	3	2	2	1	3	2	2	2	2	22	2	28	1	CA
3	3	3	2	2	3	3	1	3	3	26	1	18	1	GB
0	2	3	0	0	3	3	3	3	3	20	2	58	1	GB
3	3	3	3	3	3	3	1	3	3	28	2	36	2	NA
3	3	3	3	2	2	2	2	1	2	23	2	23	1	PH
3	3	2	2	2	2	2	3	3	3	25	1	17	1	GB
2	3	3	2	2	3	3	2	3	3	26	1	26	1	DE
2	2	3	1	2	2	3	3	2	3	23	2	31	1	NO
1	2	1	1	1	1	1	1	1	1	11	1	65	1	US
3	2	3	3	3	1	0	1	3	3	22	2	29	1	DE
2	3	3	1	0	2	1	2	3	3	20	1	52	1	US
3	3	3	2	1	1	1	3	2	3	22	2	20	1	A1
2	2	2	1	1	1	1	1	1	1	13	2	16	1	US
2	1	2	1	0	0	0	2	0	0	8	2	17	1	US
1	1	1	1	0	0	3	0	3	1	11	1	19	1	IT
1	1	0	0	0	1	0	1	0	0	4	2	18	1	GB
2	2	2	0	1	1	0	0	0	1	9	1	25	2	GB
2	2	2	2	1	2	2	1	2	2	18	1	56	2	GB
1	3	1	0	0	1	1	1	1	1	10	1	24	1	GB
3	3	3	2	2	2	2	0	1	1	19	1	14	1	CA
3	3	3	3	2	3	2	2	3	3	27	1	32	1	EE
3	2	3	0	0	0	0	0	0	0	8	1	18	1	RO
1	1	0	1	1	1	0	3	0	0	8	1	35	3	US
2	2	2	1	1	1	2	1	0	0	12	2	27	1	US
3	3	2	2	2	2	2	2	2	2	22	2	18	1	US
3	3	3	3	3	3	3	3	3	3	30	2	15	1	GB
2	2	1	1	0	1	1	0	1	0	9	2	15	1	GB
3	3	3	2	2	3	3	3	2	2	26	2	50	1	GB
3	3	3	2	3	3	3	1	2	3	26	2	33	3	US
2	2	2	2	2	2	1	0	0	0	13	2	19	1	US
1	1	1	1	1	1	1	1	1	1	10	2	14	3	US
1	1	2	1	1	1	1	1	1	1	11	2	20	1	BA
2	2	1	1	1	1	1	0	0	1	10	1	17	1	US
2	3	3	3	3	3	2	2	1	2	24	1	29	1	SE
3	3	2	3	3	1	2	2	1	1	21	1	18	1	US
2	3	2	0	1	1	1	1	2	1	14	2	20	1	RO
3	3	2	2	2	3	3	3	1	2	24	2	18	1	BA
2	1	2	1	1	1	2	1	1	1	13	2	20	3	BA
3	3	3	3	3	3	3	3	3	3	30	2	18	2	SK
0	0	0	0	0	0	0	2	0	0	2	2	17	1	GB
1	2	1	1	0	0	0	1	0	0	6	1	30	1	US
1	2	2	2	1	0	0	3	0	0	11	2	18	1	GB
1	1	1	1	1	1	1	0	0	0	7	2	13	1	US
0	0	1	2	2	0	0	0	0	0	5	1	17	3	US
2	2	1	2	2	2	2	0	2	2	17	2	21	1	AU
3	3	3	1	1	1	2	1	1	0	16	2	42	1	AU
3	3	3	3	3	3	0	3	2	2	25	1	21	1	US
2	2	2	2	1	2	2	1	2	3	19	2	47	1	US
2	2	2	1	1	0	1	0	1	2	12	1	27	1	AU
3	2	2	0	0	2	1	0	0	0	10	1	27	1	US
1	2	3	0	0	1	0	0	0	0	7	1	29	1	IE
2	2	2	1	1	1	2	1	1	1	14	2	18	1	GB
3	3	3	2	1	3	3	3	2	3	26	1	19	1	US
3	3	2	2	2	3	3	2	2	2	24	1	15	1	US
1	2	1	1	1	2	2	1	1	1	13	1	15	1	US
3	3	2	1	1	2	2	3	3	3	23	1	30	1	AU
1	2	2	3	2	1	1	1	1	2	16	1	29	2	GB
3	3	3	3	3	3	3	3	3	3	30	1	62	1	US
3	2	3	3	3	0	3	3	0	3	23	1	25	3	EU
0	1	2	2	1	0	0	0	0	0	6	1	26	2	EE
3	3	2	2	2	3	3	2	3	3	26	1	30	3	SG
3	3	3	2	0	1	1	0	0	0	13	2	18	3	IN
2	2	2	2	2	3	3	2	1	2	21	2	20	1	US
1	1	1	0	1	1	2	1	0	0	8	2	15	3	AU
2	2	2	1	1	2	2	1	1	1	15	2	25	3	NZ
1	2	2	1	0	1	1	0	0	0	8	1	36	2	IE
2	1	2	2	0	1	0	2	0	3	13	2	15	1	KR
2	2	2	1	1	2	2	0	1	1	14	2	15	1	RO
3	3	3	3	3	3	3	2	3	3	29	1	16	1	RO
3	3	2	3	2	2	2	3	2	2	24	2	17	1	FI
2	2	2	2	2	2	2	1	1	2	18	1	44	1	US
2	2	1	1	1	1	2	2	1	1	14	2	35	1	US
2	2	2	1	1	1	1	1	0	1	12	1	21	3	IT
3	3	2	2	2	3	2	0	2	2	21	1	25	1	GB
1	2	1	1	0	1	1	1	1	2	11	2	14	3	GB
1	0	2	1	0	1	1	2	1	0	9	2	16	1	US
2	2	1	1	0	1	1	0	0	0	8	1	32	1	GB
1	2	2	1	2	1	1	0	2	2	14	2	22	3	QA
3	3	3	3	3	3	3	3	3	3	30	1	24	3	US
2	2	2	2	2	2	1	2	2	2	19	2	22	1	US
2	3	1	1	0	1	2	0	0	0	10	1	44	2	BE
3	3	3	2	2	2	2	2	3	2	24	2	21	1	SA
3	3	3	2	1	2	2	1	2	1	20	2	25	1	JO
2	2	2	2	1	2	2	2	2	1	18	2	33	1	US
2	1	1	2	1	2	1	1	1	1	13	1	21	1	GB
3	2	3	2	2	2	1	1	2	1	19	1	23	1	PT
2	3	2	3	3	2	1	2	1	1	20	1	19	1	US
3	3	2	2	2	3	3	3	3	3	27	1	64	3	US
2	2	2	2	2	2	2	2	3	3	22	2	13	1	US
3	3	3	3	3	2	2	3	3	3	28	1	20	1	GB
0	0	0	0	0	0	0	0	0	0	0	2	17	2	IN
2	2	2	2	1	1	1	1	2	3	17	1	17	3	MD
1	1	2	0	1	1	1	1	0	1	9	1	13	3	GB
2	2	1	1	1	2	2	2	2	2	17	2	15	1	US
0	0	0	0	3	0	2	3	3	3	14	1	43	1	US
2	3	2	2	2	3	2	2	2	2	22	1	17	1	GB
3	3	2	2	2	3	1	1	1	1	19	1	16	1	GB
3	3	2	2	2	2	2	1	2	1	20	2	28	1	CH
3	2	3	1	1	3	1	1	1	1	17	0	0	3	US
1	3	2	1	2	1	2	0	1	2	15	2	14	1	US
1	2	1	2	2	0	1	2	0	0	11	2	16	3	US
3	3	2	3	2	2	3	3	3	3	27	0	0	1	US
1	1	2	1	0	0	2	1	0	0	8	2	26	1	GB
2	2	2	1	1	2	1	2	2	2	17	2	32	1	US
2	2	1	1	0	1	0	1	0	0	8	3	18	1	US
3	3	2	2	1	1	2	1	2	1	18	2	18	2	PH
0	0	0	1	0	1	0	1	0	0	3	2	18	2	US
2	2	2	1	1	1	1	1	1	2	14	2	15	1	US
0	2	1	0	0	0	0	1	0	0	4	2	20	2	US
0	0	3	0	0	0	0	1	3	3	10	2	17	2	US
2	2	2	0	0	0	1	2	1	1	11	2	29	2	US
1	2	1	0	0	0	0	2	0	0	6	2	20	1	NO
1	1	1	0	0	1	0	1	0	0	5	2	13	2	US
2	1	2	0	1	0	0	1	0	0	7	2	14	1	US
2	2	2	3	3	3	2	2	1	1	21	1	23	1	EU
3	1	3	2	1	2	1	2	2	1	18	2	18	1	US
2	2	3	0	0	0	1	0	0	0	8	1	41	2	GB
2	3	2	2	2	1	2	1	2	2	19	2	22	2	IN
1	1	3	1	1	1	0	1	1	1	11	1	21	1	US
2	2	2	1	2	2	1	2	1	3	18	1	26	3	US
3	3	3	3	3	3	3	3	3	3	30	0	0	1	US
2	2	2	2	0	0	1	2	1	1	13	2	23	1	RU
3	3	3	2	2	2	2	2	1	2	22	1	22	1	US
3	3	3	2	2	3	1	1	3	3	24	2	39	1	IN
1	1	2	1	1	2	1	1	0	0	10	2	15	3	GB
3	3	3	2	2	2	3	2	2	3	25	1	19	3	GB
2	1	2	2	1	1	1	0	1	0	11	1	25	3	CN
0	1	1	0	1	0	1	1	0	0	5	2	17	1	GB
3	2	2	1	1	2	1	1	1	1	15	1	35	1	US
1	2	2	2	2	1	2	1	2	2	17	2	31	3	US
3	3	1	2	1	2	2	1	0	0	15	1	19	1	CA
3	3	2	2	3	2	2	2	2	2	23	2	38	1	US
3	3	3	1	2	2	2	3	1	2	22	1	24	1	CH
0	0	3	0	2	0	0	0	0	0	5	2	20	1	US
3	3	2	1	2	3	1	0	3	0	18	2	20	1	US
2	2	2	2	2	2	2	2	2	2	20	1	57	1	AU
3	3	3	2	3	3	2	2	3	3	27	2	37	3	IN
2	2	2	2	2	2	2	2	1	1	18	2	29	1	GB
2	2	2	2	1	2	2	2	2	1	18	2	16	1	ID
1	2	1	0	0	1	1	1	1	1	9	2	18	1	BA
2	2	2	1	1	1	2	2	0	1	14	1	52	1	US
2	3	2	2	2	3	3	1	2	2	22	2	13	1	US
1	1	1	1	1	0	1	1	0	1	8	1	29	1	US
2	3	2	1	2	2	3	1	1	1	18	2	34	2	BG
2	2	2	2	2	3	3	3	1	3	23	1	74	1	US
1	1	1	1	1	1	1	0	1	0	8	2	16	1	US
2	2	2	2	2	2	2	0	0	0	14	1	23	1	IN
1	2	1	3	2	2	3	1	2	3	20	2	58	1	GB
2	2	2	1	2	2	2	0	1	2	16	1	26	1	ES
2	3	2	2	1	2	2	1	1	1	17	1	21	2	RO
2	2	2	2	2	2	3	1	1	1	18	2	32	1	PT
2	2	2	2	2	2	1	2	2	2	19	2	34	1	US
3	3	3	1	1	1	1	2	2	2	19	1	42	1	US
3	3	3	2	2	2	2	2	1	2	22	2	42	1	GB
2	2	2	2	2	1	2	2	1	1	17	2	26	3	GB
3	3	3	1	2	2	3	3	1	2	23	2	27	3	SE
3	2	2	3	3	1	3	2	2	3	24	2	41	1	IN
2	2	2	1	1	1	1	2	2	2	16	2	50	2	US
2	2	2	2	2	1	1	0	0	0	12	1	15	1	GB
3	2	3	2	2	2	3	2	3	3	25	1	40	1	US
2	2	2	1	1	1	1	1	0	2	13	2	46	1	CA
2	3	2	2	1	1	2	1	1	1	16	1	67	1	US
2	2	2	2	2	2	2	0	1	1	16	1	0	1	US
3	3	2	3	3	3	3	3	2	3	28	2	19	1	PL
2	3	2	3	0	2	3	2	1	3	21	1	24	1	IN
2	1	0	2	2	2	1	2	0	1	13	2	17	3	CA
3	3	2	1	1	2	1	1	1	1	16	2	26	1	AU
3	2	3	2	2	2	3	1	1	2	21	2	17	2	US
1	1	1	1	1	0	0	0	1	1	7	1	29	1	US
2	2	2	2	1	2	2	2	1	2	18	1	21	1	US
2	2	1	1	1	1	1	2	1	3	15	2	19	1	US
2	3	2	1	1	1	1	0	2	1	14	2	17	1	US
1	2	2	1	1	2	1	1	1	1	13	2	26	1	GB
2	3	3	1	1	2	2	1	1	2	18	1	30	3	DE
0	0	0	0	0	3	0	1	0	0	4	2	14	1	GB
2	2	2	2	1	2	3	1	1	1	17	2	55	1	GB
2	2	2	1	1	2	2	1	1	1	15	1	43	1	US
2	2	2	0	1	2	2	0	1	1	13	2	21	1	HR
2	3	2	2	2	2	2	2	0	1	18	1	18	1	GB
3	3	3	2	1	2	2	0	2	2	20	1	23	1	IN
3	2	2	1	1	1	2	1	1	1	15	2	20	1	CA
0	2	1	1	0	0	1	1	0	0	6	2	15	1	GB
3	3	3	3	2	3	3	0	1	2	23	2	14	1	GB
2	0	1	1	1	1	0	1	0	1	8	2	14	1	DE
2	1	1	2	0	1	1	1	0	1	10	2	15	1	GB
2	2	1	0	0	1	1	0	0	0	7	3	17	1	GB
0	0	0	0	0	0	0	1	0	0	1	2	46	1	GB
0	0	0	0	0	1	1	1	3	0	6	2	16	1	GB
2	3	2	1	1	1	2	1	2	3	18	1	35	1	GB
2	3	2	2	2	2	2	1	1	2	19	2	30	1	AU
2	2	2	1	1	1	1	1	1	2	14	3	18	1	US
3	3	3	3	3	2	2	0	3	1	23	0	0	1	US
2	3	3	2	1	2	2	1	2	2	20	1	32	1	SG
2	1	2	2	2	2	1	0	0	2	14	2	30	1	US
3	3	3	2	2	3	3	2	1	3	25	2	51	1	CA
2	2	1	1	1	2	1	1	0	0	11	1	15	1	GB
0	1	0	0	0	0	0	3	0	0	4	2	26	1	US
3	2	3	2	2	3	3	2	1	3	24	2	16	1	US
3	3	3	3	2	2	3	2	3	3	27	2	21	1	PH
3	3	3	3	3	3	3	1	3	3	28	1	50	3	US
2	2	3	3	1	3	1	2	1	2	20	2	30	3	IN
3	3	3	3	2	2	3	2	2	3	26	1	52	1	US
2	2	2	3	2	3	3	3	2	3	25	1	23	1	PH
3	3	2	3	2	2	2	1	3	2	23	1	43	1	IN
1	0	1	1	0	1	1	0	0	0	5	2	15	1	US
2	2	1	1	1	2	2	0	1	1	13	2	22	1	US
3	3	2	2	2	2	2	1	1	1	19	0	0	1	US
2	2	2	0	0	2	1	0	1	1	11	2	18	2	US
2	2	2	0	1	0	1	1	0	0	9	1	38	1	IT
2	2	2	1	2	2	2	2	1	1	17	1	15	1	GB
1	2	1	1	0	1	1	0	0	0	7	1	38	1	US
3	3	2	2	2	3	2	3	2	2	24	2	25	1	GB
3	3	2	1	1	2	2	1	2	2	19	2	34	3	US
1	1	0	0	0	1	0	0	0	0	3	0	0	1	US
1	2	1	0	1	2	2	1	1	2	13	2	15	1	AU
3	3	3	3	3	3	3	3	2	2	28	2	19	3	PK
3	3	3	2	2	3	2	2	3	2	25	1	24	3	DE
2	2	1	1	1	0	1	2	1	0	11	2	20	3	IN
3	2	2	2	2	2	2	1	2	2	20	2	19	2	AE
2	2	2	2	2	2	3	2	2	2	21	2	38	1	GI
3	2	2	1	1	2	1	1	0	3	16	1	26	3	FR
2	3	2	2	2	2	2	2	3	3	23	2	22	1	ES
2	1	2	0	1	2	1	1	1	2	13	2	22	1	MY
3	3	2	3	3	2	3	0	2	1	22	1	32	1	RS
0	0	0	0	0	0	3	3	0	0	6	2	18	1	US
1	2	2	1	2	1	1	0	1	1	12	2	18	2	AU
1	1	0	1	0	1	1	2	1	1	9	2	19	1	SE
2	3	3	3	3	3	2	3	3	3	28	2	16	1	US
1	3	3	2	0	1	1	0	1	0	12	2	28	1	QA
1	1	2	1	2	1	1	1	1	1	12	1	15	1	AU
2	2	2	2	1	2	1	1	0	0	13	1	14	3	AU
3	3	3	3	3	2	2	2	3	3	27	2	13	3	AU
1	1	2	1	1	1	1	1	1	0	10	2	22	1	SK
3	3	2	2	2	3	3	3	2	3	26	2	38	1	GB
2	2	2	1	1	2	2	2	2	2	18	2	33	1	AU
3	3	3	2	2	2	2	1	2	3	23	2	24	1	IR
2	2	1	1	1	1	1	1	1	1	12	1	42	1	NL
2	2	2	2	2	2	1	2	2	2	19	1	20	1	US
2	2	2	1	1	2	1	1	1	2	15	1	22	1	US
1	1	1	0	1	0	0	3	0	1	8	1	25	1	IL
1	1	1	1	1	0	0	1	0	0	6	1	16	1	JM
2	2	2	1	1	2	1	1	2	2	16	2	20	1	US
1	2	1	1	1	2	1	1	0	1	11	2	53	1	US
1	1	1	1	1	0	0	0	0	0	5	2	15	1	US
3	3	2	3	2	3	3	3	3	3	28	1	66	1	IE
2	2	2	1	1	2	0	0	1	1	12	2	30	1	EU
2	3	2	3	3	3	3	3	3	3	28	1	38	1	AN
3	3	3	2	2	3	1	1	2	3	23	1	20	2	PK
2	3	2	2	2	2	2	0	0	2	17	2	13	1	US
3	3	3	2	2	2	2	2	2	2	23	2	21	3	US
2	3	3	2	2	3	3	1	2	3	24	2	27	1	US
2	2	2	2	1	2	2	2	2	2	19	1	0	1	US
0	0	0	0	0	0	0	1	0	0	1	1	21	1	US
3	3	3	2	1	2	2	1	1	1	19	1	40	1	GB
3	2	2	2	2	3	3	3	2	2	24	2	58	1	US
1	2	1	1	1	1	1	1	1	1	11	1	17	1	US
3	2	3	3	3	2	2	2	2	2	24	1	17	1	US
1	2	1	1	1	1	1	1	1	1	11	1	20	1	GB
1	1	2	0	0	0	0	0	0	0	4	1	17	1	GB
2	3	1	1	1	2	1	1	1	1	14	1	19	1	IN
2	2	2	2	2	2	2	1	1	1	17	2	20	2	IN
3	3	2	2	2	2	1	1	1	1	18	1	25	1	DE
0	1	1	1	1	0	0	2	0	0	6	2	26	3	US
1	2	1	1	2	1	2	1	0	0	11	2	15	1	GE
1	2	2	1	1	1	2	1	1	1	13	2	15	1	US
3	3	2	2	1	2	1	2	0	0	16	2	50	1	GB
3	2	3	2	2	3	2	2	1	2	22	1	27	3	US
2	2	2	1	0	2	2	0	1	1	13	2	23	1	US
3	3	1	1	1	2	2	0	0	1	14	1	38	1	NL
1	2	3	1	1	1	0	0	0	0	9	2	17	1	GB
1	2	3	0	0	1	1	0	1	1	10	1	23	3	GB
0	0	2	0	0	0	0	1	1	0	4	2	15	1	US
1	1	1	0	1	1	1	2	1	1	10	2	21	3	NO
1	2	1	0	1	0	0	0	0	0	5	2	31	3	NL
2	2	2	1	1	2	2	1	1	1	15	2	25	3	US
3	3	3	2	2	3	1	1	2	2	22	1	22	2	GB
3	2	2	2	2	2	2	2	2	3	22	2	38	1	US
2	3	2	1	2	1	0	0	0	0	11	1	16	2	GB
2	2	1	1	0	1	0	1	0	1	9	2	30	1	LB
1	1	1	1	0	1	1	1	0	1	8	1	31	1	DE
2	2	3	1	2	1	1	0	0	0	12	1	20	3	GB
2	2	2	1	1	1	2	0	1	1	13	2	48	2	GB
3	3	2	2	2	2	2	1	2	2	21	1	57	1	GB
2	1	2	2	1	1	1	1	2	1	14	1	22	1	US
2	2	2	1	0	1	1	2	0	0	11	2	32	2	GB
3	3	3	3	3	3	3	3	3	3	30	1	33	1	US
0	1	1	1	0	3	0	3	0	0	9	1	19	1	GB
3	2	2	2	2	2	2	2	1	1	19	2	16	1	US
0	0	3	1	1	1	0	1	3	0	10	2	13	2	GB
2	2	2	1	2	2	2	1	1	1	16	2	35	1	IT
2	2	3	0	1	2	1	1	1	2	15	1	47	1	US
1	1	1	0	0	0	1	0	0	0	4	1	26	1	SE
1	2	2	2	2	1	1	1	1	1	14	2	70	1	US
1	2	2	1	1	1	1	1	1	0	11	2	37	1	GB
2	3	1	2	2	2	2	1	1	2	18	2	21	3	US
3	3	3	3	3	3	3	3	1	1	26	1	25	1	US
2	2	2	2	2	1	2	1	1	1	16	1	12	1	US
1	2	1	0	1	1	1	2	0	0	9	1	16	1	US
0	1	1	0	0	0	0	2	0	0	4	2	19	1	GB
